"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/25/2020","AirNow","390810017","1","0.048","ppm","44","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"05/26/2020","AirNow","390810017","1","0.051","ppm","47","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"05/27/2020","AirNow","390810017","1","0.042","ppm","39","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"05/28/2020","AirNow","390810017","1","0.032","ppm","30","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"05/29/2020","AirNow","390810017","1","0.041","ppm","38","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"05/30/2020","AirNow","390810017","1","0.037","ppm","34","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"05/31/2020","AirNow","390810017","1","0.04","ppm","37","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/01/2020","AirNow","390810017","1","0.046","ppm","43","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/02/2020","AirNow","390810017","1","0.058","ppm","61","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/03/2020","AirNow","390810017","1","0.057","ppm","58","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/04/2020","AirNow","390810017","1","0.051","ppm","47","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/05/2020","AirNow","390810017","1","0.033","ppm","31","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/06/2020","AirNow","390810017","1","0.056","ppm","54","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/07/2020","AirNow","390810017","1","0.043","ppm","40","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/08/2020","AirNow","390810017","1","0.057","ppm","58","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/09/2020","AirNow","390810017","1","0.048","ppm","44","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/11/2020","AirNow","390810017","1","0.036","ppm","33","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/12/2020","AirNow","390810017","1","0.044","ppm","41","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/13/2020","AirNow","390810017","1","0.039","ppm","36","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/14/2020","AirNow","390810017","1","0.044","ppm","41","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/15/2020","AirNow","390810017","1","0.05","ppm","46","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/16/2020","AirNow","390810017","1","0.057","ppm","58","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/17/2020","AirNow","390810017","1","0.056","ppm","54","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/18/2020","AirNow","390810017","1","0.036","ppm","33","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/19/2020","AirNow","390810017","1","0.041","ppm","38","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/20/2020","AirNow","390810017","1","0.048","ppm","44","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/21/2020","AirNow","390810017","1","0.059","ppm","64","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/22/2020","AirNow","390810017","1","0.035","ppm","32","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/23/2020","AirNow","390810017","1","0.034","ppm","31","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/24/2020","AirNow","390810017","1","0.041","ppm","38","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/25/2020","AirNow","390810017","1","0.044","ppm","41","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/26/2020","AirNow","390810017","1","0.056","ppm","54","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/27/2020","AirNow","390810017","1","0.032","ppm","30","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/28/2020","AirNow","390810017","1","0.04","ppm","37","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/29/2020","AirNow","390810017","1","0.051","ppm","47","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"06/30/2020","AirNow","390810017","1","0.047","ppm","44","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/01/2020","AirNow","390810017","1","0.045","ppm","42","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/02/2020","AirNow","390810017","1","0.043","ppm","40","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/03/2020","AirNow","390810017","1","0.052","ppm","48","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/04/2020","AirNow","390810017","1","0.045","ppm","42","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/05/2020","AirNow","390810017","1","0.053","ppm","49","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/06/2020","AirNow","390810017","1","0.063","ppm","77","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/07/2020","AirNow","390810017","1","0.057","ppm","58","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/09/2020","AirNow","390810017","1","0.074","ppm","112","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/10/2020","AirNow","390810017","1","0.037","ppm","34","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/11/2020","AirNow","390810017","1","0.035","ppm","32","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/12/2020","AirNow","390810017","1","0.038","ppm","35","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/13/2020","AirNow","390810017","1","0.025","ppm","23","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/14/2020","AirNow","390810017","1","0.04","ppm","37","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/15/2020","AirNow","390810017","1","0.062","ppm","74","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/16/2020","AirNow","390810017","1","0.046","ppm","43","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/17/2020","AirNow","390810017","1","0.053","ppm","49","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/18/2020","AirNow","390810017","1","0.056","ppm","54","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/19/2020","AirNow","390810017","1","0.047","ppm","44","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/20/2020","AirNow","390810017","1","0.042","ppm","39","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/21/2020","AirNow","390810017","1","0.055","ppm","51","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/22/2020","AirNow","390810017","1","0.039","ppm","36","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/23/2020","AirNow","390810017","1","0.031","ppm","29","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/24/2020","AirNow","390810017","1","0.048","ppm","44","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/25/2020","AirNow","390810017","1","0.049","ppm","45","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/26/2020","AirNow","390810017","1","0.048","ppm","44","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/27/2020","AirNow","390810017","1","0.039","ppm","36","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/28/2020","AirNow","390810017","1","0.042","ppm","39","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/29/2020","AirNow","390810017","1","0.05","ppm","46","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/30/2020","AirNow","390810017","1","0.04","ppm","37","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"07/31/2020","AirNow","390810017","1","0.051","ppm","47","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"08/01/2020","AirNow","390810017","1","0.037","ppm","34","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"08/02/2020","AirNow","390810017","1","0.029","ppm","27","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"08/03/2020","AirNow","390810017","1","0.046","ppm","43","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"08/04/2020","AirNow","390810017","1","0.04","ppm","37","Stuebenville","24","100.0000","44201","Ozone","48260","Weirton-Steubenville, WV-OH","39","Ohio","081","Jefferson","40.36644","-80.61558"
"03/01/2020","AQS","390830003","1","0.042","ppm","39","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/02/2020","AQS","390830003","1","0.038","ppm","35","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/03/2020","AQS","390830003","1","0.039","ppm","36","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/04/2020","AQS","390830003","1","0.037","ppm","34","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/05/2020","AQS","390830003","1","0.041","ppm","38","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/06/2020","AQS","390830003","1","0.036","ppm","33","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/07/2020","AQS","390830003","1","0.039","ppm","36","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/08/2020","AQS","390830003","1","0.042","ppm","39","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/09/2020","AQS","390830003","1","0.047","ppm","44","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/10/2020","AQS","390830003","1","0.032","ppm","30","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/11/2020","AQS","390830003","1","0.022","ppm","20","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/12/2020","AQS","390830003","1","0.039","ppm","36","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/13/2020","AQS","390830003","1","0.04","ppm","37","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/14/2020","AQS","390830003","1","0.037","ppm","34","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/15/2020","AQS","390830003","1","0.037","ppm","34","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/16/2020","AQS","390830003","1","0.032","ppm","30","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/17/2020","AQS","390830003","1","0.029","ppm","27","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/18/2020","AQS","390830003","1","0.023","ppm","21","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/19/2020","AQS","390830003","1","0.03","ppm","28","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/20/2020","AQS","390830003","1","0.033","ppm","31","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/21/2020","AQS","390830003","1","0.038","ppm","35","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/22/2020","AQS","390830003","1","0.042","ppm","39","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/23/2020","AQS","390830003","1","0.038","ppm","35","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/24/2020","AQS","390830003","1","0.036","ppm","33","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/25/2020","AQS","390830003","1","0.044","ppm","41","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/26/2020","AQS","390830003","1","0.046","ppm","43","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/27/2020","AQS","390830003","1","0.038","ppm","35","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/28/2020","AQS","390830003","1","0.033","ppm","31","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/29/2020","AQS","390830003","1","0.044","ppm","41","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/30/2020","AQS","390830003","1","0.036","ppm","33","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"03/31/2020","AQS","390830003","1","0.034","ppm","31","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/01/2020","AQS","390830003","1","0.036","ppm","33","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/02/2020","AQS","390830003","1","0.044","ppm","41","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/03/2020","AQS","390830003","1","0.05","ppm","46","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/04/2020","AQS","390830003","1","0.058","ppm","61","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/05/2020","AQS","390830003","1","0.026","ppm","24","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/06/2020","AQS","390830003","1","0.048","ppm","44","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/07/2020","AQS","390830003","1","0.044","ppm","41","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/08/2020","AQS","390830003","1","0.046","ppm","43","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/09/2020","AQS","390830003","1","0.045","ppm","42","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/10/2020","AQS","390830003","1","0.039","ppm","36","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/11/2020","AQS","390830003","1","0.046","ppm","43","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/12/2020","AQS","390830003","1","0.043","ppm","40","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/13/2020","AQS","390830003","1","0.037","ppm","34","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/14/2020","AQS","390830003","1","0.044","ppm","41","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/15/2020","AQS","390830003","1","0.044","ppm","41","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/16/2020","AQS","390830003","1","0.045","ppm","42","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/17/2020","AQS","390830003","1","0.04","ppm","37","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/18/2020","AQS","390830003","1","0.047","ppm","44","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/19/2020","AQS","390830003","1","0.042","ppm","39","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/20/2020","AQS","390830003","1","0.048","ppm","44","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/21/2020","AQS","390830003","1","0.045","ppm","42","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/22/2020","AQS","390830003","1","0.043","ppm","40","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/23/2020","AQS","390830003","1","0.038","ppm","35","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/24/2020","AQS","390830003","1","0.045","ppm","42","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/25/2020","AQS","390830003","1","0.049","ppm","45","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/26/2020","AQS","390830003","1","0.043","ppm","40","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/27/2020","AQS","390830003","1","0.045","ppm","42","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/28/2020","AQS","390830003","1","0.049","ppm","45","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/29/2020","AQS","390830003","1","0.05","ppm","46","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"04/30/2020","AQS","390830003","1","0.033","ppm","31","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"05/01/2020","AQS","390830003","1","0.04","ppm","37","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"05/02/2020","AQS","390830003","1","0.053","ppm","49","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"05/03/2020","AQS","390830003","1","0.051","ppm","47","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"05/04/2020","AQS","390830003","1","0.036","ppm","33","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"05/05/2020","AQS","390830003","1","0.041","ppm","38","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"05/06/2020","AQS","390830003","1","0.048","ppm","44","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"05/07/2020","AQS","390830003","1","0.05","ppm","46","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"05/08/2020","AQS","390830003","1","0.034","ppm","31","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"05/09/2020","AQS","390830003","1","0.038","ppm","35","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"05/10/2020","AQS","390830003","1","0.044","ppm","41","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"05/11/2020","AQS","390830003","1","0.032","ppm","30","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
"05/12/2020","AQS","390830003","1","0.042","ppm","39","Centerburg WWTP","17","100.0000","44201","Ozone","34540","Mount Vernon, OH","39","Ohio","083","Knox","40.2788600009307","-82.679563"
