"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/17/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"04/18/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"04/19/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"04/20/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"04/21/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"04/22/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"04/23/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"04/24/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"04/25/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"04/26/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"04/27/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"04/28/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"04/29/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"04/30/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/01/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/02/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/03/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/04/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/05/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/06/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/07/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/08/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/09/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/10/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/11/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/12/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/13/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/14/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/15/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/16/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/17/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/18/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/19/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/20/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/21/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/22/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/23/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/24/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/25/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/26/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/27/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/28/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/29/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/30/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"05/31/2020","AQS","390290019","1","2","ppb","3","Port Authority","23","96.0000","42401","Sulfur dioxide","41400","Salem, OH","39","Ohio","029","Columbiana","40.631545","-80.547181"
"01/01/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/02/2020","AQS","390350038","2","1","ppb","1","St Theodosius","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/03/2020","AQS","390350038","2","0","ppb","0","St Theodosius","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/04/2020","AQS","390350038","2","0","ppb","0","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/05/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/06/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/07/2020","AQS","390350038","2","1","ppb","1","St Theodosius","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/08/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/09/2020","AQS","390350038","2","58","ppb","79","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/10/2020","AQS","390350038","2","3","ppb","4","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/11/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/12/2020","AQS","390350038","2","0","ppb","0","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/13/2020","AQS","390350038","2","1","ppb","1","St Theodosius","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/14/2020","AQS","390350038","2","1","ppb","1","St Theodosius","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/15/2020","AQS","390350038","2","2","ppb","3","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/16/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/17/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/18/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/19/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/20/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/21/2020","AQS","390350038","2","1","ppb","1","St Theodosius","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/22/2020","AQS","390350038","2","12","ppb","17","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/23/2020","AQS","390350038","2","22","ppb","31","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/24/2020","AQS","390350038","2","6","ppb","9","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/25/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/26/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/27/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/28/2020","AQS","390350038","2","1","ppb","1","St Theodosius","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/29/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/30/2020","AQS","390350038","2","1","ppb","1","St Theodosius","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"01/31/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/01/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/02/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/03/2020","AQS","390350038","2","1","ppb","1","St Theodosius","20","83.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/04/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/05/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/06/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/07/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/08/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/09/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/10/2020","AQS","390350038","2","1","ppb","1","St Theodosius","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/11/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/12/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/13/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/14/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/15/2020","AQS","390350038","2","4","ppb","6","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/16/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/17/2020","AQS","390350038","2","2","ppb","3","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/18/2020","AQS","390350038","2","1","ppb","1","St Theodosius","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/19/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/20/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/21/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/22/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/23/2020","AQS","390350038","2","3","ppb","4","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/24/2020","AQS","390350038","2","2","ppb","3","St Theodosius","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/25/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/26/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/27/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/28/2020","AQS","390350038","2","1","ppb","1","St Theodosius","20","83.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"02/29/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/01/2020","AQS","390350038","2","12","ppb","17","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/02/2020","AQS","390350038","2","2","ppb","3","St Theodosius","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/03/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/04/2020","AQS","390350038","2","0","ppb","0","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/05/2020","AQS","390350038","2","10","ppb","14","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/06/2020","AQS","390350038","2","0","ppb","0","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/07/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/08/2020","AQS","390350038","2","5","ppb","7","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/09/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/10/2020","AQS","390350038","2","0","ppb","0","St Theodosius","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/11/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/12/2020","AQS","390350038","2","2","ppb","3","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/13/2020","AQS","390350038","2","0","ppb","0","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/14/2020","AQS","390350038","2","0","ppb","0","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/15/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/16/2020","AQS","390350038","2","8","ppb","11","St Theodosius","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/17/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/18/2020","AQS","390350038","2","3","ppb","4","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/19/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/20/2020","AQS","390350038","2","0","ppb","0","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/21/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/22/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/23/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/24/2020","AQS","390350038","2","0","ppb","0","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/25/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/26/2020","AQS","390350038","2","2","ppb","3","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/27/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/28/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/29/2020","AQS","390350038","2","0","ppb","0","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/30/2020","AQS","390350038","2","0","ppb","0","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"03/31/2020","AQS","390350038","2","0","ppb","0","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"04/01/2020","AQS","390350038","2","0","ppb","0","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"04/02/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"04/03/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"04/04/2020","AQS","390350038","2","4","ppb","6","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"04/05/2020","AQS","390350038","2","0","ppb","0","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"04/06/2020","AQS","390350038","2","2","ppb","3","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"04/07/2020","AQS","390350038","2","1","ppb","1","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
"04/08/2020","AQS","390350038","2","9","ppb","13","St Theodosius","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.477011","-81.682383"
